seed,protocol,embedding_mode,concentration_mode,method,alpha,far_lambda,completed_steps,terminal_class,task_performance_collapse,support_or_temperature_boundary,nan_inf_numerical_failure,final_hidden_optimal_probability,final_positive_support_probability,final_expected_semantic_reward,final_normalized_semantic_extrapolation,final_entropy_mean,final_effective_support_mean,final_effective_support_p05,final_concentration_mean,final_concentration_min,final_concentration_max
21,E6-A,aligned,fixed,local_only,0.25,0.0,8000,formal_terminal_plateau,False,False,False,0.17579080164432526,0.5202147364616394,0.8759621977806091,0.3287169337272644,2.2632598876953125,9.759794235229492,7.009698867797852,8.0,8.0,8.0
21,E6-A,aligned,fixed,local_only,0.5,0.0,8000,formal_terminal_plateau,False,False,False,0.18587911128997803,0.3357291519641876,0.8747551441192627,0.9689798951148987,2.2878949642181396,10.027573585510254,6.906352519989014,8.0,8.0,8.0
21,E6-A,aligned,fixed,local_only,0.75,0.0,8000,formal_terminal_plateau,False,False,False,0.12675660848617554,0.15142829716205597,0.8344886302947998,1.5253491401672363,2.2912356853485107,10.083358764648438,6.917460918426514,8.0,8.0,8.0
21,E6-B,aligned,learnable,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.13858889043331146,0.6671963334083557,0.8644447326660156,-0.19369855523109436,1.9751973152160645,7.363153457641602,5.1644134521484375,11.134793281555176,5.38981294631958,19.07571029663086
21,E6-B,aligned,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.18162259459495544,0.6899733543395996,0.8855925798416138,0.01914343610405922,1.684609055519104,5.578314781188965,3.556102991104126,15.911214828491211,3.915203094482422,31.914352416992188
21,E6-B,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.24515148997306824,0.7400000095367432,0.909967303276062,0.053560663014650345,0.10219510644674301,1.1351187229156494,1.0,492.4769592285156,379.1286926269531,545.5156860351562
21,E6-B,aligned,learnable,near_zero,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.17925691604614258,0.7927676439285278,0.8939332962036133,-0.13276056945323944,0.15625181794166565,1.3290534019470215,1.0,407.0239562988281,0.05000000074505806,501.991455078125
21,E6-B,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.23934587836265564,0.7464042901992798,0.909783661365509,0.04987581819295883,0.10692812502384186,1.145053744316101,1.0,492.6347351074219,378.1888732910156,545.5035400390625
21,E6-B,aligned,learnable,budget_matched_global,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.23958292603492737,0.7455841898918152,0.9097047448158264,0.04937756806612015,0.10863000154495239,1.148018717765808,1.0,492.5556640625,377.700439453125,545.5179443359375
21,E6-C,aligned,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.13858889043331146,0.6671963334083557,0.8644447326660156,-0.19369855523109436,1.9751973152160645,7.363153457641602,5.1644134521484375,11.134793281555176,5.38981294631958,19.07571029663086
21,E6-C,aligned,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.18162259459495544,0.6899733543395996,0.8855925798416138,0.01914343610405922,1.684609055519104,5.578314781188965,3.556102991104126,15.911214828491211,3.915203094482422,31.914352416992188
21,E6-C,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.24515148997306824,0.7400000095367432,0.909967303276062,0.053560663014650345,0.10219510644674301,1.1351187229156494,1.0,492.4769592285156,379.1286926269531,545.5156860351562
21,E6-C,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.23934587836265564,0.7464042901992798,0.909783661365509,0.04987581819295883,0.10692812502384186,1.145053744316101,1.0,492.6347351074219,378.1888732910156,545.5035400390625
21,E6-C,shuffled,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.018684878945350647,0.10339756309986115,0.5139180421829224,-0.2623569071292877,3.812185049057007,46.00164794921875,31.838815689086914,1.8100885152816772,0.3924204111099243,4.4150285720825195
21,E6-C,shuffled,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.019055701792240143,0.10874641686677933,0.5151978731155396,-0.21862465143203735,3.7117583751678467,42.003570556640625,26.84381866455078,2.135150671005249,0.45334485173225403,5.398106098175049
21,E6-C,shuffled,learnable,uncontrolled,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.01913115195930004,0.1114402785897255,0.5171043276786804,-0.2535744905471802,3.661930561065674,40.25292205810547,24.027814865112305,2.301302909851074,0.334054172039032,6.3644938468933105
21,E6-C,shuffled,learnable,far_cap,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.01913107931613922,0.11144029349088669,0.5171043872833252,-0.25357547402381897,3.661929130554199,40.25287628173828,24.028226852416992,2.301307439804077,0.33407095074653625,6.364181995391846
22,E6-A,aligned,fixed,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.1220068484544754,0.6150354743003845,0.8415663242340088,-0.23962530493736267,2.2364399433135986,9.496367454528809,7.269807815551758,8.0,8.0,8.0
22,E6-A,aligned,fixed,local_only,0.25,0.0,8000,formal_terminal_plateau,False,False,False,0.1661287397146225,0.5474565625190735,0.8649775981903076,0.2857718765735626,2.236536979675293,9.49184513092041,7.209420204162598,8.0,8.0,8.0
22,E6-A,aligned,fixed,local_only,0.5,0.0,8000,formal_terminal_plateau,False,False,False,0.17587211728096008,0.3806505799293518,0.8631457090377808,0.861160159111023,2.269240379333496,9.831504821777344,7.078505992889404,8.0,8.0,8.0
22,E6-A,aligned,fixed,local_only,0.75,0.0,8000,formal_terminal_plateau,False,False,False,0.12124060839414597,0.17221666872501373,0.8222776055335999,1.431768536567688,2.2984142303466797,10.147235870361328,7.198660373687744,8.0,8.0,8.0
22,E6-B,aligned,learnable,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.12870830297470093,0.6895679831504822,0.8546769618988037,-0.23314039409160614,1.9357582330703735,7.050740718841553,5.174881935119629,10.80978775024414,6.996822357177734,14.664931297302246
22,E6-B,aligned,learnable,far_zero,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.16741490364074707,0.7116512060165405,0.87628573179245,-0.007876886986196041,1.6771007776260376,5.519957542419434,3.4961414337158203,14.692120552062988,5.195893287658691,26.221986770629883
22,E6-B,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.20214277505874634,0.7874553203582764,0.8986481428146362,-0.022411026060581207,0.10815389454364777,1.1446809768676758,1.0,483.3377685546875,338.2912292480469,533.8272094726562
22,E6-B,aligned,learnable,near_zero,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.15593098104000092,0.8268406391143799,0.8833354711532593,-0.17363497614860535,0.1690322756767273,1.2740147113800049,1.0,397.9280090332031,0.05000000074505806,483.1546630859375
22,E6-B,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.20231583714485168,0.7870090007781982,0.8988319635391235,-0.022072669118642807,0.10757436603307724,1.1436349153518677,1.0,483.277587890625,337.98565673828125,533.804443359375
22,E6-B,aligned,learnable,budget_matched_global,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.2030230164527893,0.7868989706039429,0.8988906741142273,-0.021154018118977547,0.10847833007574081,1.1451480388641357,1.0,483.33221435546875,338.2618103027344,533.8319702148438
22,E6-C,aligned,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.12870830297470093,0.6895679831504822,0.8546769618988037,-0.23314039409160614,1.9357582330703735,7.050740718841553,5.174881935119629,10.80978775024414,6.996822357177734,14.664931297302246
22,E6-C,aligned,learnable,far_zero,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.16741490364074707,0.7116512060165405,0.87628573179245,-0.007876886986196041,1.6771007776260376,5.519957542419434,3.4961414337158203,14.692120552062988,5.195893287658691,26.221986770629883
22,E6-C,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.20214277505874634,0.7874553203582764,0.8986481428146362,-0.022411026060581207,0.10815389454364777,1.1446809768676758,1.0,483.3377685546875,338.2912292480469,533.8272094726562
22,E6-C,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.20231583714485168,0.7870090007781982,0.8988319635391235,-0.022072669118642807,0.10757436603307724,1.1436349153518677,1.0,483.277587890625,337.98565673828125,533.804443359375
22,E6-C,shuffled,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.021054763346910477,0.09717318415641785,0.5223240852355957,0.3261831998825073,3.8759419918060303,48.9088249206543,33.587894439697266,1.6436718702316284,0.5878316760063171,4.980330944061279
22,E6-C,shuffled,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.022056689485907555,0.1021171361207962,0.5252813696861267,0.3609248995780945,3.784947156906128,45.078739166259766,28.223955154418945,1.9573020935058594,0.41731855273246765,6.116876125335693
22,E6-C,shuffled,learnable,uncontrolled,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.022341638803482056,0.10574210435152054,0.5270137786865234,0.3415754437446594,3.719001293182373,42.55363845825195,24.139318466186523,2.187645673751831,0.5005844831466675,7.608129501342773
22,E6-C,shuffled,learnable,far_cap,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.022341638803482056,0.10574210435152054,0.5270137786865234,0.3415754437446594,3.719001293182373,42.55363845825195,24.139318466186523,2.187645673751831,0.5005844831466675,7.608129501342773
23,E6-A,aligned,fixed,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.13578183948993683,0.590620219707489,0.8481009006500244,-0.15963596105575562,2.2605106830596924,9.825518608093262,6.632952690124512,8.0,8.0,8.0
23,E6-A,aligned,fixed,local_only,0.25,0.0,8000,formal_terminal_plateau,False,False,False,0.17336755990982056,0.528708279132843,0.8676955699920654,0.3902229070663452,2.241115093231201,9.631570816040039,6.546463966369629,8.0,8.0,8.0
23,E6-A,aligned,fixed,local_only,0.5,0.0,8000,formal_terminal_plateau,False,False,False,0.1694675236940384,0.3600524961948395,0.8600019216537476,0.9856442213058472,2.2915444374084473,10.152107238769531,6.582845687866211,8.0,8.0,8.0
23,E6-A,aligned,fixed,local_only,0.75,0.0,8000,formal_terminal_plateau,False,False,False,0.11343125998973846,0.165278822183609,0.8125653266906738,1.4759588241577148,2.300353765487671,10.266777038574219,6.300102710723877,8.0,8.0,8.0
23,E6-B,aligned,learnable,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.14370834827423096,0.6676773428916931,0.859527587890625,-0.17232465744018555,1.9720213413238525,7.354421615600586,5.062190055847168,11.708749771118164,4.807687759399414,25.332630157470703
23,E6-B,aligned,learnable,far_zero,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.18037542700767517,0.6906893253326416,0.8789955377578735,0.03273460641503334,1.7030665874481201,5.6823344230651855,3.452089786529541,16.343223571777344,5.3281168937683105,38.0293083190918
23,E6-B,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.26191818714141846,0.7271278500556946,0.9053021669387817,0.039356037974357605,0.10003972053527832,1.1636210680007935,1.0,475.12713623046875,0.05000006780028343,548.0687866210938
23,E6-B,aligned,learnable,near_zero,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.19671638309955597,0.7790225148200989,0.8898833990097046,-0.1405075639486313,0.2580263912677765,1.6926175355911255,1.0,328.8747863769531,0.05003105476498604,512.0357055664062
23,E6-B,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.2555711567401886,0.731332004070282,0.9039221405982971,0.03297180309891701,0.09775398671627045,1.162712574005127,1.0,474.7582092285156,0.05000002309679985,547.7909545898438
23,E6-B,aligned,learnable,budget_matched_global,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.2611370086669922,0.7264365553855896,0.9048637747764587,0.03398963063955307,0.09657617658376694,1.1616489887237549,1.0,474.87261962890625,0.05000002682209015,547.9307250976562
23,E6-C,aligned,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.14370834827423096,0.6676773428916931,0.859527587890625,-0.17232465744018555,1.9720213413238525,7.354421615600586,5.062190055847168,11.708749771118164,4.807687759399414,25.332630157470703
23,E6-C,aligned,learnable,far_zero,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.18037542700767517,0.6906893253326416,0.8789955377578735,0.03273460641503334,1.7030665874481201,5.6823344230651855,3.452089786529541,16.343223571777344,5.3281168937683105,38.0293083190918
23,E6-C,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.26191818714141846,0.7271278500556946,0.9053021669387817,0.039356037974357605,0.10003972053527832,1.1636210680007935,1.0,475.12713623046875,0.05000006780028343,548.0687866210938
23,E6-C,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.2555711567401886,0.731332004070282,0.9039221405982971,0.03297180309891701,0.09775398671627045,1.162712574005127,1.0,474.7582092285156,0.05000002309679985,547.7909545898438
23,E6-C,shuffled,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.019436480477452278,0.10788646340370178,0.5237505435943604,-0.2647794187068939,3.823585033416748,46.52520751953125,31.95521354675293,1.8213809728622437,0.5097998380661011,5.773577690124512
23,E6-C,shuffled,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.020055051892995834,0.11242938786745071,0.5268423557281494,-0.2661746144294739,3.7438902854919434,43.260520935058594,27.791488647460938,2.064201593399048,0.6047625541687012,6.234747409820557
23,E6-C,shuffled,learnable,uncontrolled,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.020142339169979095,0.11578935384750366,0.5301518440246582,-0.282854288816452,3.6965785026550293,41.474544525146484,25.076040267944336,2.2250723838806152,0.5882803201675415,6.798403739929199
23,E6-C,shuffled,learnable,far_cap,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.020142387598752975,0.1157895177602768,0.5301517248153687,-0.28285282850265503,3.6965768337249756,41.4744873046875,25.075891494750977,2.2250781059265137,0.5882700085639954,6.798458576202393
24,E6-A,aligned,fixed,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.11844779551029205,0.5949125289916992,0.8535712957382202,-0.1709597110748291,2.2990965843200684,10.228242874145508,6.974735260009766,8.0,8.0,8.0
24,E6-A,aligned,fixed,local_only,0.25,0.0,8000,formal_terminal_plateau,False,False,False,0.1624211072921753,0.518844723701477,0.8741461038589478,0.35423630475997925,2.303661346435547,10.277776718139648,6.781725883483887,8.0,8.0,8.0
24,E6-A,aligned,fixed,local_only,0.5,0.0,8000,formal_terminal_plateau,False,False,False,0.16837537288665771,0.34177225828170776,0.8700956702232361,0.9624577760696411,2.3237202167510986,10.57763671875,6.1695876121521,8.0,8.0,8.0
24,E6-A,aligned,fixed,local_only,0.75,0.0,8000,formal_terminal_plateau,False,False,False,0.11251187324523926,0.1483147144317627,0.8242566585540771,1.5181361436843872,2.3220033645629883,10.553455352783203,6.004546642303467,8.0,8.0,8.0
24,E6-B,aligned,learnable,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.13089285790920258,0.6915074586868286,0.8688801527023315,-0.13775615394115448,1.9272148609161377,7.0181355476379395,4.853434085845947,12.879556655883789,4.766875743865967,24.819576263427734
24,E6-B,aligned,learnable,far_zero,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.18406836688518524,0.7102280259132385,0.8908020853996277,0.1231878399848938,1.4816207885742188,4.811131477355957,2.3903775215148926,30.88868522644043,1.1837868690490723,91.53816223144531
24,E6-B,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.22479768097400665,0.7519489526748657,0.9065892100334167,0.08627262711524963,0.15161123871803284,1.2043532133102417,1.0,505.34808349609375,391.10516357421875,539.6569213867188
24,E6-B,aligned,learnable,near_zero,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.16593395173549652,0.809065580368042,0.8932238221168518,-0.03628484904766083,0.16462469100952148,1.2236969470977783,1.0,449.34954833984375,162.73272705078125,522.0205688476562
24,E6-B,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.22442138195037842,0.7517513036727905,0.9067678451538086,0.0879286527633667,0.15204235911369324,1.2051928043365479,1.0,505.4354248046875,390.1889343261719,539.7913208007812
24,E6-B,aligned,learnable,budget_matched_global,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.22831740975379944,0.7493070960044861,0.907080352306366,0.09044294059276581,0.1529466211795807,1.2068856954574585,1.0,505.1254577636719,388.4422607421875,539.7327270507812
24,E6-C,aligned,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.13089285790920258,0.6915074586868286,0.8688801527023315,-0.13775615394115448,1.9272148609161377,7.0181355476379395,4.853434085845947,12.879556655883789,4.766875743865967,24.819576263427734
24,E6-C,aligned,learnable,far_zero,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.18406836688518524,0.7102280259132385,0.8908020853996277,0.1231878399848938,1.4816207885742188,4.811131477355957,2.3903775215148926,30.88868522644043,1.1837868690490723,91.53816223144531
24,E6-C,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.22479768097400665,0.7519489526748657,0.9065892100334167,0.08627262711524963,0.15161123871803284,1.2043532133102417,1.0,505.34808349609375,391.10516357421875,539.6569213867188
24,E6-C,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.22442138195037842,0.7517513036727905,0.9067678451538086,0.0879286527633667,0.15204235911369324,1.2051928043365479,1.0,505.4354248046875,390.1889343261719,539.7913208007812
24,E6-C,shuffled,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.02280738763511181,0.1356346309185028,0.5446786880493164,0.5087733268737793,3.648785352706909,39.8140869140625,22.391407012939453,2.350707769393921,0.29338622093200684,6.081570148468018
24,E6-C,shuffled,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.02316908910870552,0.1459246575832367,0.5491018295288086,0.47657066583633423,3.529918670654297,36.27532196044922,16.655649185180664,2.7566869258880615,0.33154118061065674,9.197721481323242
24,E6-C,shuffled,learnable,uncontrolled,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.024093158543109894,0.1565152257680893,0.5542855858802795,0.5064663887023926,3.4011423587799072,32.92569351196289,12.028341293334961,3.2446095943450928,0.36207011342048645,12.559340476989746
24,E6-C,shuffled,learnable,far_cap,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.024093415588140488,0.15651491284370422,0.5542853474617004,0.5064855217933655,3.4011330604553223,32.925262451171875,12.02673053741455,3.2446343898773193,0.362114816904068,12.558579444885254
25,E6-A,aligned,fixed,positive_only,0.0,0.0,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.12985838949680328,0.5974176526069641,0.8561089038848877,-0.17104491591453552,2.275996446609497,9.917481422424316,7.429198741912842,8.0,8.0,8.0
25,E6-A,aligned,fixed,local_only,0.25,0.0,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.17713895440101624,0.5300519466400146,0.8807885050773621,0.34931647777557373,2.243605136871338,9.569232940673828,7.373184680938721,8.0,8.0,8.0
25,E6-A,aligned,fixed,local_only,0.5,0.0,8000,formal_terminal_plateau,False,False,False,0.17264914512634277,0.36539730429649353,0.8761382699012756,0.9321973323822021,2.2801644802093506,9.908927917480469,7.685801982879639,8.0,8.0,8.0
25,E6-A,aligned,fixed,local_only,0.75,0.0,8000,formal_terminal_plateau,False,False,False,0.10540099442005157,0.15323445200920105,0.8252996206283569,1.5201797485351562,2.316518783569336,10.31473159790039,7.585778713226318,8.0,8.0,8.0
25,E6-B,aligned,learnable,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.14424334466457367,0.6789213418960571,0.8713693618774414,-0.14553166925907135,1.9458308219909668,7.140435218811035,5.177016735076904,11.879535675048828,5.680875301361084,26.189287185668945
25,E6-B,aligned,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.1865830421447754,0.701330840587616,0.8924335241317749,0.048888374119997025,1.6599483489990234,5.440526008605957,3.517413377761841,16.88692283630371,5.83750581741333,44.582088470458984
25,E6-B,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.28157034516334534,0.7068233489990234,0.9196134805679321,0.07704909145832062,0.1588502824306488,1.2185800075531006,1.0,504.4451904296875,414.9010925292969,539.0958251953125
25,E6-B,aligned,learnable,near_zero,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.1980065405368805,0.7809474468231201,0.8994415402412415,-0.14494915306568146,0.1881905049085617,1.2652231454849243,1.0,457.44964599609375,295.5330505371094,514.7734375
25,E6-B,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.2850220203399658,0.700548529624939,0.9214667677879333,0.07139855623245239,0.13761219382286072,1.186882734298706,1.0,504.6591491699219,415.3086853027344,539.0897216796875
25,E6-B,aligned,learnable,budget_matched_global,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.2770484685897827,0.7109878063201904,0.9189104437828064,0.06983354687690735,0.1565629094839096,1.214855670928955,1.0,504.72412109375,414.9891662597656,539.1600341796875
25,E6-C,aligned,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.14424334466457367,0.6789213418960571,0.8713693618774414,-0.14553166925907135,1.9458308219909668,7.140435218811035,5.177016735076904,11.879535675048828,5.680875301361084,26.189287185668945
25,E6-C,aligned,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.1865830421447754,0.701330840587616,0.8924335241317749,0.048888374119997025,1.6599483489990234,5.440526008605957,3.517413377761841,16.88692283630371,5.83750581741333,44.582088470458984
25,E6-C,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.28157034516334534,0.7068233489990234,0.9196134805679321,0.07704909145832062,0.1588502824306488,1.2185800075531006,1.0,504.4451904296875,414.9010925292969,539.0958251953125
25,E6-C,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.2850220203399658,0.700548529624939,0.9214667677879333,0.07139855623245239,0.13761219382286072,1.186882734298706,1.0,504.6591491699219,415.3086853027344,539.0897216796875
25,E6-C,shuffled,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.017516471445560455,0.1137753278017044,0.5331021547317505,0.13726124167442322,3.7995076179504395,45.767215728759766,28.33591651916504,1.9568378925323486,0.32032492756843567,6.880946636199951
25,E6-C,shuffled,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.017642874270677567,0.11985626071691513,0.5354375243186951,0.19167548418045044,3.709853172302246,42.442447662353516,23.102285385131836,2.268437623977661,0.2329140305519104,8.250892639160156
25,E6-C,shuffled,learnable,uncontrolled,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.018039539456367493,0.12471456825733185,0.5394546389579773,0.20232737064361572,3.642416000366211,40.05842971801758,20.449737548828125,2.5057601928710938,0.2132280319929123,9.513392448425293
25,E6-C,shuffled,learnable,far_cap,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.01803957112133503,0.12471572309732437,0.5394539833068848,0.202385812997818,3.642422676086426,40.058815002441406,20.44862937927246,2.505741596221924,0.21325215697288513,9.514172554016113
26,E6-A,aligned,fixed,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.14104120433330536,0.6096447110176086,0.8480706214904785,-0.17636209726333618,2.2008554935455322,9.197959899902344,6.76767110824585,8.0,8.0,8.0
26,E6-A,aligned,fixed,local_only,0.25,0.0,8000,formal_terminal_plateau,False,False,False,0.16811469197273254,0.5261662006378174,0.8664538860321045,0.36720147728919983,2.22878098487854,9.453272819519043,6.76975679397583,8.0,8.0,8.0
26,E6-A,aligned,fixed,local_only,0.5,0.0,8000,formal_terminal_plateau,False,False,False,0.1524687111377716,0.3364615738391876,0.8544104695320129,0.9676292538642883,2.3132052421569824,10.32809066772461,7.140371322631836,8.0,8.0,8.0
26,E6-A,aligned,fixed,local_only,0.75,0.0,8000,formal_terminal_plateau,False,False,False,0.09080307185649872,0.15412168204784393,0.8031827807426453,1.458925724029541,2.360994815826416,10.815866470336914,7.495153903961182,8.0,8.0,8.0
26,E6-B,aligned,learnable,positive_only,0.0,0.0,8000,formal_terminal_plateau,False,False,False,0.15302282571792603,0.6557884812355042,0.8585511445999146,-0.14280205965042114,1.9924064874649048,7.477621555328369,5.472743988037109,10.035837173461914,5.103330135345459,15.069117546081543
26,E6-B,aligned,learnable,far_zero,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.19253122806549072,0.6848263144493103,0.8808204531669617,0.12602496147155762,1.6417944431304932,5.372477054595947,3.214263916015625,15.346893310546875,5.814797878265381,33.20138168334961
26,E6-B,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.25657954812049866,0.7177225351333618,0.9041411876678467,0.22148901224136353,0.10215853899717331,1.1654397249221802,1.0,457.745361328125,0.05517438054084778,523.673828125
26,E6-B,aligned,learnable,near_zero,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.20807351171970367,0.7629525065422058,0.8869245052337646,0.029436832293868065,0.24717603623867035,1.572609543800354,1.0,284.4258728027344,0.05395911633968353,400.2002868652344
26,E6-B,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.25657954812049866,0.7177225351333618,0.9041411876678467,0.22148901224136353,0.10215853899717331,1.1654397249221802,1.0,457.745361328125,0.05517438054084778,523.673828125
26,E6-B,aligned,learnable,budget_matched_global,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.25657954812049866,0.7177225351333618,0.9041411876678467,0.22148901224136353,0.10215853899717331,1.1654397249221802,1.0,457.745361328125,0.05517438054084778,523.673828125
26,E6-C,aligned,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.15302282571792603,0.6557884812355042,0.8585511445999146,-0.14280205965042114,1.9924064874649048,7.477621555328369,5.472743988037109,10.035837173461914,5.103330135345459,15.069117546081543
26,E6-C,aligned,learnable,far_zero,0.1,0.05,8000,formal_persistent_drift_or_inconclusive,False,False,False,0.19253122806549072,0.6848263144493103,0.8808204531669617,0.12602496147155762,1.6417944431304932,5.372477054595947,3.214263916015625,15.346893310546875,5.814797878265381,33.20138168334961
26,E6-C,aligned,learnable,uncontrolled,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.25657954812049866,0.7177225351333618,0.9041411876678467,0.22148901224136353,0.10215853899717331,1.1654397249221802,1.0,457.745361328125,0.05517438054084778,523.673828125
26,E6-C,aligned,learnable,far_cap,0.1,0.05,8000,support_or_temperature_boundary,False,True,False,0.25657954812049866,0.7177225351333618,0.9041411876678467,0.22148901224136353,0.10215853899717331,1.1654397249221802,1.0,457.745361328125,0.05517438054084778,523.673828125
26,E6-C,shuffled,learnable,positive_only,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.01985909789800644,0.10684330761432648,0.5166230797767639,-0.13191653788089752,3.815891742706299,46.3393669128418,30.597511291503906,1.8402020931243896,0.4416597783565521,4.42953634262085
26,E6-C,shuffled,learnable,far_zero,0.1,0.05,8000,formal_terminal_plateau,False,False,False,0.020576924085617065,0.11019738763570786,0.5190387964248657,-0.09065371006727219,3.7537546157836914,43.861732482910156,26.809303283691406,2.0344455242156982,0.5536091327667236,4.869612693786621
