experiment_id,seed,alpha,branch,optimizer,steps_completed,stop_reason,support_boundary_onset,support_event_type,nan_inf_numerical_failure,task_performance_collapse,finite_mean_fixed_point,analytic_normalized_extrapolation_displacement,analytic_reward,analytic_sigma,finite_variance_fixed_point,reward,normalized_extrapolation_displacement,distance_to_a_plus,distance_to_a_star,sigma_mean,sigma_min,sigma_max,log_sigma_min,log_sigma_max,log_sigma_output_finite,sigma_output_finite,positive_gradient_norm,negative_gradient_norm,total_gradient_norm,normalized_field_residual,negative_raw_distance_mean,negative_standardized_distance_mean,dynamic_near_occupancy,dynamic_far_occupancy,local_negative_raw_distance,local_negative_standardized_distance,farthest_negative_raw_distance,farthest_negative_standardized_distance,terminal_state,scientific_role_at_window_1_start,final_scientific_role,scientific_role_not_reversed,window_1_displacement_change,window_2_displacement_change,window_2_reward_change,window_1_raw_gradient_median,window_2_raw_gradient_median,window_2_over_window_1_raw_gradient_ratio,window_1_adam_update_median,window_2_adam_update_median,window_2_over_window_1_adam_update_ratio,strict_residual_gate_used_for_acceptance
C-U1-E4-CONV-01,57,1.25,fixed_variance,adam,4000,completed,,,False,False,True,2.013697005876493,0.6391801859207819,nan,False,0.6351513862609863,2.0192344188690186,1.4139959812164307,0.7145179510116577,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,29.001667022705078,28.981088638305664,0.03545977920293808,0.0006115573293937396,1.3084771633148193,6.872458457946777,0.37384033203125,0.62615966796875,1.9133317470550537,10.049310684204102,0.48772096633911133,2.5616354942321777,stable_over_extrapolation,over_extrapolation,over_extrapolation,True,0.0017473697662353516,0.006649494171142578,-0.0034807324409484863,0.032137345522642136,0.03389947861433029,1.0548313204787452,0.002601591171696782,0.0029335678555071354,1.127605246905045,False
C-U1-E4-CONV-01,58,0.75,fixed_variance,adam,4000,completed,,,False,False,True,0.567859686860304,0.9218821060593873,nan,False,0.9204258918762207,0.566085159778595,0.3969736099243164,0.30469152331352234,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,7.126541614532471,7.137868881225586,0.01895718090236187,0.0013289845316774933,1.2194234132766724,6.404725551605225,0.125213623046875,0.874786376953125,0.8963611125946045,4.707919120788574,1.503883957862854,7.898784637451172,stable_beneficial_extrapolation,beneficial_extrapolation,beneficial_extrapolation,True,0.0018636584281921387,-0.0024361014366149902,-0.000747382640838623,0.041065581142902374,0.041065581142902374,1.0,0.004197095520794392,0.003987936768680811,0.9501658346641602,False
C-U1-E4-CONV-01,58,1.0,fixed_variance,adam,4000,completed,,,False,False,True,1.0301326151320167,0.9996046048538051,nan,False,0.9982250928878784,1.0297132730484009,0.7213559150695801,0.03697468340396881,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,14.105162620544434,14.103181838989258,0.030167263001203537,0.001069444647645981,1.200273036956787,6.304142475128174,0.0,1.0,1.220691442489624,6.411384582519531,1.1796889305114746,6.1960296630859375,terminal_state_inconclusive,beneficial_extrapolation,beneficial_extrapolation,True,0.010157585144042969,-0.008480429649353027,0.000525057315826416,0.03504154458642006,0.0489521361887455,1.3969742705838466,0.0029674621764570475,0.0034347076434642076,1.1574562502309702,False
C-U1-E4-CONV-01,58,1.25,fixed_variance,adam,4000,completed,,,False,False,True,2.013697005876493,0.6391801859207819,nan,False,0.6399609446525574,2.0106239318847656,1.4080034494400024,0.708556056022644,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,32.444820404052734,32.460655212402344,0.036267463117837906,0.0005587735514358158,1.3066598176956177,6.862913131713867,0.373046875,0.626953125,1.9072349071502686,10.017287254333496,0.4940796494483948,2.5950331687927246,stable_over_extrapolation,over_extrapolation,over_extrapolation,True,-0.00042319297790527344,-5.4836273193359375e-06,0.0003123283386230469,0.04933588579297066,0.049325816333293915,0.999795899890822,0.0026016568299382925,0.0031979128252714872,1.2291831837588423,False
C-U1-E4-CONV-01,59,0.75,fixed_variance,adam,4000,completed,,,False,False,True,0.567859686860304,0.9218821060593873,nan,False,0.9212535619735718,0.5689429044723511,0.3991157114505768,0.3029588460922241,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,7.4362874031066895,7.42264986038208,0.02420293167233467,0.001628846750151119,1.2192134857177734,6.403621673583984,0.1248779296875,0.8751220703125,0.8980749845504761,4.716920852661133,1.5021792650222778,7.88983154296875,stable_beneficial_extrapolation,beneficial_extrapolation,beneficial_extrapolation,True,0.00700753927230835,-0.0027616024017333984,-0.0008759498596191406,0.05703599750995636,0.05762283131480217,1.0102888321492645,0.0037463258486241102,0.003912883345037699,1.0444588920301097,False
C-U1-E4-CONV-01,59,1.0,fixed_variance,adam,4000,completed,,,False,False,True,1.0301326151320167,0.9996046048538051,nan,False,0.9979310631752014,1.0309022665023804,0.7223095893859863,0.03867065906524658,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,14.410164833068848,14.419118881225586,0.060164760798215866,0.002086932210819455,1.2002801895141602,6.304180145263672,0.0,1.0,1.2208389043807983,6.412158966064453,1.1795381307601929,6.195237636566162,stable_beneficial_extrapolation,beneficial_extrapolation,beneficial_extrapolation,True,0.005186676979064941,-0.006670355796813965,0.0003961324691772461,0.04428621008992195,0.05510343983769417,1.2442572919608186,0.0035025342367589474,0.003819054923951626,1.0903690487507038,False
C-U1-E4-CONV-01,59,1.25,fixed_variance,adam,4000,completed,,,False,False,True,2.013697005876493,0.6391801859207819,nan,False,0.6336008906364441,2.0217432975769043,1.4158594608306885,0.7164518237113953,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,33.611087799072266,33.560081481933594,0.05770736187696457,0.0008591090864526866,1.3088327646255493,6.874325752258301,0.37353515625,0.62646484375,1.9142019748687744,10.05388069152832,0.48706570267677307,2.558194398880005,stable_over_extrapolation,over_extrapolation,over_extrapolation,True,0.0028753280639648438,0.005066871643066406,-0.0026183724403381348,0.034369442611932755,0.03342312574386597,0.9724663306661181,0.0027750320732593536,0.003246195614337921,1.1697867010687097,False
C-U1-E4-CONV-01,60,0.75,fixed_variance,adam,4000,completed,,,False,False,True,0.567859686860304,0.9218821060593873,nan,False,0.9213619232177734,0.5689212679862976,0.39899373054504395,0.30282264947891235,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,7.107381343841553,7.100960731506348,0.03943848982453346,0.0027757277812840812,1.219333529472351,6.4042534828186035,0.1251220703125,0.8748779296875,0.8970078229904175,4.711315155029297,1.5032293796539307,7.895346641540527,terminal_state_inconclusive,beneficial_extrapolation,beneficial_extrapolation,True,0.01149207353591919,-0.004453420639038086,-0.0014357566833496094,0.04407329857349396,0.05717666447162628,1.297308491132833,0.00390367629006505,0.004031443502753973,1.0327299712361124,False
C-U1-E4-CONV-01,60,1.0,fixed_variance,adam,4000,completed,,,False,False,True,1.0301326151320167,0.9996046048538051,nan,False,0.9981073141098022,1.0322468280792236,0.7231681942939758,0.03767617046833038,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,13.854015350341797,13.839265823364258,0.026411861181259155,0.0009537281268907738,1.2002731561660767,6.304142951965332,0.0,1.0,1.221909999847412,6.41778564453125,1.1784586906433105,6.189567565917969,stable_beneficial_extrapolation,beneficial_extrapolation,beneficial_extrapolation,True,-0.002542853355407715,0.006393313407897949,9.268522262573242e-05,0.04173228144645691,0.041544318199157715,0.9954959747997397,0.0033111271914094687,0.0035976155195385218,1.0865229003803691,False
C-U1-E4-CONV-01,60,1.25,fixed_variance,adam,4000,completed,,,False,False,True,2.013697005876493,0.6391801859207819,nan,False,0.6370285749435425,2.0158698558807373,1.4116621017456055,0.7121883034706116,0.19039438664913177,0.1903943419456482,0.1903943419456482,-1.6586579084396362,-1.6586579084396362,True,True,32.85353088378906,32.83837890625,0.02246471494436264,0.00034197079999900767,1.307667851448059,6.8682074546813965,0.373870849609375,0.626129150390625,1.9106643199920654,10.035300254821777,0.49045848846435547,2.5760140419006348,stable_over_extrapolation,over_extrapolation,over_extrapolation,True,0.011794567108154297,-0.00018930435180664062,0.00036138296127319336,0.0444234199821949,0.03270559385418892,0.736224132840233,0.002396433148533106,0.0029675140976905823,1.238304560887519,False
